gene_name	target_id	length	eff_length	est_counts	tpm	gene_id	transcript_name
CLDN22	ENST00000323319.6|ENSG00000177300.6|OTTHUMG00000160627.1|OTTHUMT00000361493.1|CLDN22-201|CLDN22|2581|protein_coding|	2581	2359.73	0.0	0.0	ENSG00000177300.6	CLDN22-201
CLDN23	ENST00000519106.1|ENSG00000253958.1|OTTHUMG00000163674.1|OTTHUMT00000374721.1|CLDN23-201|CLDN23|2169|protein_coding|	2169	1947.73	4.0	0.0146812	ENSG00000253958.1	CLDN23-201
CLDN24	ENST00000541814.1|ENSG00000185758.9|OTTHUMG00000160628.5|OTTHUMT00000361495.5|CLDN24-201|CLDN24|663|protein_coding|	663	441.761	0.0	0.0	ENSG00000185758.9	CLDN24-201
CLDN25	ENST00000453129.2|ENSG00000228607.2|OTTHUMG00000168193.1|OTTHUMT00000398706.1|CLDN25-201|CLDN25|754|protein_coding|	754	532.761	0.0	0.0	ENSG00000228607.2	CLDN25-201
CLDN3	ENST00000395145.3|ENSG00000165215.6|OTTHUMG00000023424.2|OTTHUMT00000252310.1|CLDN3-201|CLDN3|1274|protein_coding|	1274	1052.73	0.0	0.0	ENSG00000165215.6	CLDN3-201
CLDN34	ENST00000445307.4|ENSG00000234469.4|OTTHUMG00000189259.1|OTTHUMT00000479193.1|CLDN34-201|CLDN34|995|protein_coding|	995	773.731	0.0	0.0	ENSG00000234469.4	CLDN34-201
CLDN4	ENST00000431918.1|ENSG00000189143.9|OTTHUMG00000023425.4|OTTHUMT00000252311.2|CLDN4-202|CLDN4|4108|protein_coding|	4108	3886.73	24.0435	0.0442226	ENSG00000189143.9	CLDN4-202
CLDN5	ENST00000406028.1|ENSG00000184113.9|OTTHUMG00000150441.5|OTTHUMT00000318122.3|CLDN5-202|CLDN5|2548|protein_coding|	2548	2326.73	0.0	0.0	ENSG00000184113.9	CLDN5-202
CLDN6	ENST00000328796.4|ENSG00000184697.6|OTTHUMG00000128999.2|-|CLDN6-201|CLDN6|1369|protein_coding|	1369	1147.73	3.89802	0.0242793	ENSG00000184697.6	CLDN6-201
CLDN7	ENST00000575313.1|ENSG00000181885.18|OTTHUMG00000178005.4|OTTHUMT00000440211.2|CLDN7-208|CLDN7|605|protein_coding|	605	383.761	47.3826	0.882652	ENSG00000181885.18	CLDN7-208
CLDN8	ENST00000399899.1|ENSG00000156284.5|OTTHUMG00000081872.1|OTTHUMT00000182260.1|CLDN8-201|CLDN8|2068|protein_coding|	2068	1846.73	0.0	0.0	ENSG00000156284.5	CLDN8-201
CLDN9	ENST00000445369.2|ENSG00000213937.3|OTTHUMG00000129000.1|OTTHUMT00000250989.1|CLDN9-201|CLDN9|2050|protein_coding|	2050	1828.73	0.0	0.0	ENSG00000213937.3	CLDN9-201
CLDND1	ENST00000341181.10|ENSG00000080822.16|OTTHUMG00000160050.19|OTTHUMT00000359021.2|CLDND1-201|CLDND1|2161|protein_coding|	2161	1939.73	718.264	2.64712	ENSG00000080822.16	CLDND1-201
CLDND2	ENST00000593841.1|ENSG00000160318.6|OTTHUMG00000182901.1|OTTHUMT00000464269.1|CLDND2-202|CLDND2|417|protein_coding|	417	196.029	4.0	0.145871	ENSG00000160318.6	CLDND2-202
CLEC10A	ENST00000254868.8|ENSG00000132514.13|OTTHUMG00000177939.4|OTTHUMT00000439837.2|CLEC10A-201|CLEC10A|1797|protein_coding|	1797	1575.73	0.0	0.0	ENSG00000132514.13	CLEC10A-201
CLEC11A	ENST00000250340.8|ENSG00000105472.12|OTTHUMG00000182866.1|OTTHUMT00000464062.1|CLEC11A-201|CLEC11A|1419|protein_coding|	1419	1197.73	1396.3	8.33394	ENSG00000105472.12	CLEC11A-201
CLEC12A	ENST00000355690.8|ENSG00000172322.13|OTTHUMG00000168396.6|OTTHUMT00000399552.3|CLEC12A-203|CLEC12A|1428|protein_coding|	1428	1206.73	6.0	0.0355445	ENSG00000172322.13	CLEC12A-203
CLEC12B	ENST00000396502.5|ENSG00000256660.5|OTTHUMG00000168397.3|OTTHUMT00000399561.1|CLEC12B-202|CLEC12B|3029|protein_coding|	3029	2807.73	0.0	0.0	ENSG00000256660.5	CLEC12B-202
CLEC14A	ENST00000342213.2|ENSG00000176435.6|OTTHUMG00000140248.1|OTTHUMT00000276729.1|CLEC14A-201|CLEC14A|2267|protein_coding|	2267	2045.73	0.0	0.0	ENSG00000176435.6	CLEC14A-201
CLEC16A	ENST00000409790.5|ENSG00000038532.15|OTTHUMG00000152915.7|OTTHUMT00000328540.2|CLEC16A-203|CLEC16A|6891|protein_coding|	6891	6669.73	996.346	1.06791	ENSG00000038532.15	CLEC16A-203
CLEC17A	ENST00000547437.5|ENSG00000187912.11|OTTHUMG00000169312.1|OTTHUMT00000403399.1|CLEC17A-203|CLEC17A|2065|protein_coding|	2065	1843.73	4.0	0.0155094	ENSG00000187912.11	CLEC17A-203
CLEC18A	ENST00000615430.4|ENSG00000157322.17|OTTHUMG00000137574.4|-|CLEC18A-209|CLEC18A|2215|protein_coding|	2215	1993.73	0.0	0.0	ENSG00000157322.17	CLEC18A-209
CLEC18B	ENST00000620745.1|ENSG00000140839.11|OTTHUMG00000176998.3|-|CLEC18B-206|CLEC18B|1847|protein_coding|	1847	1625.73	88.218	0.387918	ENSG00000140839.11	CLEC18B-206
CLEC18C	ENST00000562923.5|ENSG00000157335.20|OTTHUMG00000176982.4|OTTHUMT00000434587.3|CLEC18C-205|CLEC18C|836|protein_coding|	836	614.761	2.0	0.0232571	ENSG00000157335.20	CLEC18C-205
CLEC19A	ENST00000493231.5|ENSG00000261210.7|OTTHUMG00000177218.3|OTTHUMT00000438114.1|CLEC19A-204|CLEC19A|557|protein_coding|	557	335.761	0.0	0.0	ENSG00000261210.7	CLEC19A-204
CLEC1A	ENST00000414501.2|ENSG00000150048.10|OTTHUMG00000168504.3|OTTHUMT00000399929.2|CLEC1A-202|CLEC1A|562|protein_coding|	562	340.761	3.00198	0.0629779	ENSG00000150048.10	CLEC1A-202
CLEC1B	ENST00000428126.6|ENSG00000165682.14|OTTHUMG00000168502.1|OTTHUMT00000399921.1|CLEC1B-204|CLEC1B|3054|protein_coding|	3054	2832.73	20.0	0.0504727	ENSG00000165682.14	CLEC1B-204
CLEC20A	ENST00000646925.1|ENSG00000188585.9|OTTHUMG00000035021.6|OTTHUMT00000497598.1|CLEC20A-204|CLEC20A|1051|protein_coding|	1051	829.731	0.0	0.0	ENSG00000188585.9	CLEC20A-204
CLEC2A	ENST00000339766.8|ENSG00000188393.8|OTTHUMG00000140393.2|OTTHUMT00000277173.1|CLEC2A-201|CLEC2A|732|protein_coding|	732	510.761	0.0	0.0	ENSG00000188393.8	CLEC2A-201
CLEC2B	ENST00000228438.2|ENSG00000110852.4|OTTHUMG00000168483.1|OTTHUMT00000399881.1|CLEC2B-201|CLEC2B|1700|protein_coding|	1700	1478.73	59.8694	0.289433	ENSG00000110852.4	CLEC2B-201
CLEC2D	ENST00000290855.10|ENSG00000069493.14|OTTHUMG00000168369.8|OTTHUMT00000335424.3|CLEC2D-203|CLEC2D|5279|protein_coding|	5279	5057.73	259.44	0.366701	ENSG00000069493.14	CLEC2D-203
CLEC2L	ENST00000422142.6|ENSG00000236279.6|OTTHUMG00000164900.2|OTTHUMT00000380878.1|CLEC2L-201|CLEC2L|1359|protein_coding|	1359	1137.73	91.0	0.571786	ENSG00000236279.6	CLEC2L-201
CLEC3A	ENST00000299642.8|ENSG00000166509.10|OTTHUMG00000137620.3|OTTHUMT00000269041.2|CLEC3A-201|CLEC3A|1971|protein_coding|	1971	1749.73	0.0	0.0	ENSG00000166509.10	CLEC3A-201
CLEC3B	ENST00000296130.4|ENSG00000163815.5|OTTHUMG00000133087.2|OTTHUMT00000256745.1|CLEC3B-201|CLEC3B|936|protein_coding|	936	714.761	0.0	0.0	ENSG00000163815.5	CLEC3B-201
CLEC4A	ENST00000641376.1|ENSG00000111729.14|OTTHUMG00000168571.3|OTTHUMT00000400283.1|CLEC4A-205|CLEC4A|349|protein_coding|	349	128.685	1.72357	0.0957483	ENSG00000111729.14	CLEC4A-205
CLEC4C	ENST00000542353.5|ENSG00000198178.10|OTTHUMG00000168441.2|OTTHUMT00000399750.1|CLEC4C-205|CLEC4C|1314|protein_coding|	1314	1092.73	0.0	0.0	ENSG00000198178.10	CLEC4C-205
CLEC4D	ENST00000382064.6|ENSG00000166527.7|OTTHUMG00000168674.2|OTTHUMT00000400564.2|CLEC4D-202|CLEC4D|583|protein_coding|	583	361.761	0.0	0.0	ENSG00000166527.7	CLEC4D-202
CLEC4E	ENST00000299663.7|ENSG00000166523.7|OTTHUMG00000168675.1|OTTHUMT00000400566.1|CLEC4E-201|CLEC4E|2159|protein_coding|	2159	1937.73	21.0958	0.0778275	ENSG00000166523.7	CLEC4E-201
CLEC4F	ENST00000272367.6|ENSG00000152672.7|OTTHUMG00000129713.4|OTTHUMT00000251922.1|CLEC4F-201|CLEC4F|2475|protein_coding|	2475	2253.73	0.0	0.0	ENSG00000152672.7	CLEC4F-201
CLEC4G	ENST00000328853.9|ENSG00000182566.13|OTTHUMG00000182519.3|OTTHUMT00000461989.1|CLEC4G-201|CLEC4G|1360|protein_coding|	1360	1138.73	0.0	0.0	ENSG00000182566.13	CLEC4G-201
CLEC4M	ENST00000334806.9|ENSG00000104938.16|OTTHUMG00000182432.3|-|CLEC4M-203|CLEC4M|1781|protein_coding|	1781	1559.73	0.0	0.0	ENSG00000104938.16	CLEC4M-203
CLEC5A	ENST00000546910.5|ENSG00000258227.6|OTTHUMG00000157173.1|OTTHUMT00000347756.1|CLEC5A-206|CLEC5A|3511|protein_coding|	3511	3289.73	0.0	0.0	ENSG00000258227.6	CLEC5A-206
CLEC6A	ENST00000382073.3|ENSG00000205846.3|OTTHUMG00000168672.1|OTTHUMT00000400562.1|CLEC6A-201|CLEC6A|1682|protein_coding|	1682	1460.73	0.0	0.0	ENSG00000205846.3	CLEC6A-201
CLEC7A	ENST00000298523.9|ENSG00000172243.17|OTTHUMG00000133597.5|OTTHUMT00000390771.1|CLEC7A-201|CLEC7A|1154|protein_coding|	1154	932.731	10.1484	0.0777807	ENSG00000172243.17	CLEC7A-201
CLEC9A	ENST00000355819.5|ENSG00000197992.6|OTTHUMG00000168398.3|OTTHUMT00000399564.2|CLEC9A-201|CLEC9A|1734|protein_coding|	1734	1512.73	0.0	0.0	ENSG00000197992.6	CLEC9A-201
CLECL1	ENST00000540988.1|ENSG00000184293.7|OTTHUMG00000168459.2|OTTHUMT00000399813.1|CLECL1-202|CLECL1|1069|protein_coding|	1069	847.731	0.0	0.0	ENSG00000184293.7	CLECL1-202
CLGN	ENST00000325617.9|ENSG00000153132.12|OTTHUMG00000133414.3|OTTHUMT00000257272.2|CLGN-201|CLGN|3043|protein_coding|	3043	2821.73	170.248	0.431318	ENSG00000153132.12	CLGN-201
CLHC1	ENST00000425841.1|ENSG00000162994.15|OTTHUMG00000151918.8|OTTHUMT00000326444.2|CLHC1-206|CLHC1|499|protein_coding|	499	277.787	33.5956	0.864575	ENSG00000162994.15	CLHC1-206
CLIC1	ENST00000375784.7|ENSG00000213719.8|OTTHUMG00000031103.3|OTTHUMT00000076166.2|CLIC1-208|CLIC1|1254|protein_coding|	1254	1032.73	56765.6	392.943	ENSG00000213719.8	CLIC1-208
CLIC2	ENST00000369449.6|ENSG00000155962.12|OTTHUMG00000022660.4|OTTHUMT00000058793.2|CLIC2-202|CLIC2|2655|protein_coding|	2655	2433.73	1827.69	5.36861	ENSG00000155962.12	CLIC2-202
CLIC3	ENST00000494426.1|ENSG00000169583.12|OTTHUMG00000020954.3|OTTHUMT00000055173.2|CLIC3-203|CLIC3|1017|protein_coding|	1017	795.731	0.0	0.0	ENSG00000169583.12	CLIC3-203
CLIC4	ENST00000374379.8|ENSG00000169504.14|OTTHUMG00000003327.4|OTTHUMT00000009332.1|CLIC4-201|CLIC4|4346|protein_coding|	4346	4124.73	2686.29	4.65573	ENSG00000169504.14	CLIC4-201
CLIC5	ENST00000644878.1|ENSG00000112782.16|OTTHUMG00000014775.8|OTTHUMT00000495464.2|CLIC5-212|CLIC5|1015|protein_coding|	1015	793.731	0.0	0.0	ENSG00000112782.16	CLIC5-212
CLIC6	ENST00000360731.7|ENSG00000159212.12|OTTHUMG00000086237.1|OTTHUMT00000194156.1|CLIC6-202|CLIC6|3860|protein_coding|	3860	3638.73	0.0	0.0	ENSG00000159212.12	CLIC6-202
CLINT1	ENST00000523908.5|ENSG00000113282.13|OTTHUMG00000163527.3|OTTHUMT00000374002.1|CLINT1-207|CLINT1|2346|protein_coding|	2346	2124.73	2596.33	8.7355	ENSG00000113282.13	CLINT1-207
CLIP1	ENST00000537178.5|ENSG00000130779.20|OTTHUMG00000168922.4|OTTHUMT00000401620.1|CLIP1-210|CLIP1|5229|protein_coding|	5229	5007.73	1355.93	1.93565	ENSG00000130779.20	CLIP1-210
CLIP2	ENST00000395060.5|ENSG00000106665.15|OTTHUMG00000022980.4|OTTHUMT00000252556.2|CLIP2-203|CLIP2|3141|protein_coding|	3141	2919.73	257.722	0.631017	ENSG00000106665.15	CLIP2-203
CLIP3	ENST00000593074.5|ENSG00000105270.14|OTTHUMG00000181747.3|OTTHUMT00000457428.1|CLIP3-206|CLIP3|2080|protein_coding|	2080	1858.73	2.17235	0.00835495	ENSG00000105270.14	CLIP3-206
CLIP4	ENST00000401605.5|ENSG00000115295.19|OTTHUMG00000097837.4|OTTHUMT00000324913.1|CLIP4-202|CLIP4|2322|protein_coding|	2322	2100.73	0.0	0.0	ENSG00000115295.19	CLIP4-202
CLK1	ENST00000321356.8|ENSG00000013441.15|OTTHUMG00000132784.3|OTTHUMT00000256192.2|CLK1-201|CLK1|1888|protein_coding|	1888	1666.73	687.825	2.95015	ENSG00000013441.15	CLK1-201
CLK2	ENST00000368361.8|ENSG00000176444.18|OTTHUMG00000035873.2|OTTHUMT00000087391.1|CLK2-203|CLK2|2166|protein_coding|	2166	1944.73	1091.22	4.01131	ENSG00000176444.18	CLK2-203
CLK3	ENST00000568488.5|ENSG00000179335.18|OTTHUMG00000141320.13|OTTHUMT00000421181.2|CLK3-223|CLK3|481|protein_coding|	481	259.798	99.2504	2.73104	ENSG00000179335.18	CLK3-223
CLK4	ENST00000316308.8|ENSG00000113240.12|OTTHUMG00000130893.3|OTTHUMT00000253479.2|CLK4-201|CLK4|2568|protein_coding|	2568	2346.73	310.441	0.945688	ENSG00000113240.12	CLK4-201
CLLU1OS	ENST00000378487.3|ENSG00000205057.5|OTTHUMG00000161990.1|-|CLLU1OS-201|CLLU1OS|684|protein_coding|	684	462.761	0.0	0.0	ENSG00000205057.5	CLLU1OS-201
CLMN	ENST00000298912.8|ENSG00000165959.11|OTTHUMG00000171629.3|OTTHUMT00000414518.2|CLMN-201|CLMN|12747|protein_coding|	12747	12525.7	9.001	0.00513712	ENSG00000165959.11	CLMN-201
CLMP	ENST00000448775.3|ENSG00000166250.11|OTTHUMG00000166031.2|OTTHUMT00000387542.2|CLMP-201|CLMP|5072|protein_coding|	5072	4850.73	35.2654	0.0519725	ENSG00000166250.11	CLMP-201
CLN3	ENST00000567804.1|ENSG00000188603.19|OTTHUMG00000097024.10|OTTHUMT00000430967.1|CLN3-228|CLN3|557|protein_coding|	557	335.761	108.353	2.30697	ENSG00000188603.19	CLN3-228
CLN5	ENST00000485938.3|ENSG00000102805.14|OTTHUMG00000017100.7|OTTHUMT00000045319.6|CLN5-202|CLN5|2341|protein_coding|	2341	2119.73	311.234	1.04963	ENSG00000102805.14	CLN5-202
CLN6	ENST00000249806.10|ENSG00000128973.12|OTTHUMG00000133286.6|OTTHUMT00000257066.2|CLN6-201|CLN6|2243|protein_coding|	2243	2021.73	594.083	2.10066	ENSG00000128973.12	CLN6-201
CLN8	ENST00000635751.1|ENSG00000182372.9|OTTHUMG00000090343.9|OTTHUMT00000489806.1|CLN8-208|CLN8|1807|protein_coding|	1807	1585.73	99.7	0.449466	ENSG00000182372.9	CLN8-208
CLNK	ENST00000507719.1|ENSG00000109684.14|OTTHUMG00000160062.1|OTTHUMT00000359048.1|CLNK-203|CLNK|1143|protein_coding|	1143	921.731	7.16787	0.0555926	ENSG00000109684.14	CLNK-203
CLNS1A	ENST00000532069.5|ENSG00000074201.8|OTTHUMG00000165143.4|OTTHUMT00000382158.1|CLNS1A-211|CLNS1A|898|protein_coding|	898	676.761	3589.41	37.9157	ENSG00000074201.8	CLNS1A-211
CLOCK	ENST00000381322.5|ENSG00000134852.14|OTTHUMG00000102141.7|OTTHUMT00000219982.1|CLOCK-202|CLOCK|4059|protein_coding|	4059	3837.73	347.733	0.647743	ENSG00000134852.14	CLOCK-202
CLP1	ENST00000302731.4|ENSG00000172409.5|OTTHUMG00000167146.5|OTTHUMT00000393465.1|CLP1-201|CLP1|1634|protein_coding|	1634	1412.73	459.295	2.32415	ENSG00000172409.5	CLP1-201
CLPB	ENST00000340729.9|ENSG00000162129.13|OTTHUMG00000167902.10|OTTHUMT00000396892.2|CLPB-202|CLPB|2071|protein_coding|	2071	1849.73	1267.31	4.89787	ENSG00000162129.13	CLPB-202
CLPP	ENST00000245816.9|ENSG00000125656.9|OTTHUMG00000180779.5|OTTHUMT00000452984.2|CLPP-201|CLPP|1157|protein_coding|	1157	935.731	3149.99	24.0652	ENSG00000125656.9	CLPP-201
CLPS	ENST00000622413.2|ENSG00000137392.9|OTTHUMG00000014578.1|-|CLPS-203|CLPS|461|protein_coding|	461	239.798	0.0	0.0	ENSG00000137392.9	CLPS-203
CLPSL1	ENST00000373861.5|ENSG00000204140.9|OTTHUMG00000014582.2|OTTHUMT00000040317.2|CLPSL1-201|CLPSL1|602|protein_coding|	602	380.761	0.0	0.0	ENSG00000204140.9	CLPSL1-201
CLPSL2	ENST00000360454.6|ENSG00000196748.9|OTTHUMG00000014581.3|OTTHUMT00000040315.2|CLPSL2-201|CLPSL2|488|protein_coding|	488	266.787	0.0	0.0	ENSG00000196748.9	CLPSL2-201
CLPTM1	ENST00000337392.9|ENSG00000104853.15|OTTHUMG00000180849.2|OTTHUMT00000453267.1|CLPTM1-201|CLPTM1|2604|protein_coding|	2604	2382.73	1321.9	3.96603	ENSG00000104853.15	CLPTM1-201
CLPTM1L	ENST00000320895.9|ENSG00000049656.13|OTTHUMG00000131015.4|OTTHUMT00000253649.2|CLPTM1L-201|CLPTM1L|2500|protein_coding|	2500	2278.73	4300.11	13.4902	ENSG00000049656.13	CLPTM1L-201
CLPX	ENST00000300107.7|ENSG00000166855.9|OTTHUMG00000133139.4|OTTHUMT00000256828.2|CLPX-201|CLPX|4695|protein_coding|	4695	4473.73	1139.42	1.82074	ENSG00000166855.9	CLPX-201
CLRN1	ENST00000327047.5|ENSG00000163646.11|OTTHUMG00000140368.7|OTTHUMT00000277060.1|CLRN1-202|CLRN1|2359|protein_coding|	2359	2137.73	7.54867	0.0252435	ENSG00000163646.11	CLRN1-202
CLRN2	ENST00000511148.2|ENSG00000249581.2|OTTHUMG00000160273.2|OTTHUMT00000359990.2|CLRN2-201|CLRN2|823|protein_coding|	823	601.761	0.0	0.0	ENSG00000249581.2	CLRN2-201
CLRN3	ENST00000368671.3|ENSG00000180745.4|OTTHUMG00000019253.1|OTTHUMT00000050987.1|CLRN3-201|CLRN3|1152|protein_coding|	1152	930.731	0.0	0.0	ENSG00000180745.4	CLRN3-201
CLSPN	ENST00000251195.9|ENSG00000092853.13|OTTHUMG00000004168.6|OTTHUMT00000012014.4|CLSPN-201|CLSPN|4769|protein_coding|	4769	4547.73	3341.7	5.25296	ENSG00000092853.13	CLSPN-201
CLSTN1	ENST00000361311.4|ENSG00000171603.17|OTTHUMG00000001451.3|OTTHUMT00000004240.1|CLSTN1-201|CLSTN1|4647|protein_coding|	4647	4425.73	1028.87	1.66191	ENSG00000171603.17	CLSTN1-201
CLSTN2	ENST00000458420.7|ENSG00000158258.16|OTTHUMG00000160139.5|OTTHUMT00000359393.3|CLSTN2-201|CLSTN2|14202|protein_coding|	14202	13980.7	29.0357	0.0148468	ENSG00000158258.16	CLSTN2-201
CLSTN3	ENST00000266546.10|ENSG00000139182.14|OTTHUMG00000168167.4|OTTHUMT00000398560.2|CLSTN3-201|CLSTN3|4185|protein_coding|	4185	3963.73	759.607	1.36999	ENSG00000139182.14	CLSTN3-201
CLTA	ENST00000345519.9|ENSG00000122705.16|OTTHUMG00000019896.4|OTTHUMT00000052406.2|CLTA-202|CLTA|1073|protein_coding|	1073	851.731	5086.13	42.689	ENSG00000122705.16	CLTA-202
CLTB	ENST00000345807.6|ENSG00000175416.12|OTTHUMG00000130662.3|OTTHUMT00000253154.1|CLTB-202|CLTB|1161|protein_coding|	1161	939.731	4443.62	33.8038	ENSG00000175416.12	CLTB-202
CLTC	ENST00000393043.5|ENSG00000141367.11|OTTHUMG00000134279.4|OTTHUMT00000258860.1|CLTC-202|CLTC|5292|protein_coding|	5292	5070.73	9134.27	12.8776	ENSG00000141367.11	CLTC-202
CLTCL1	ENST00000449918.1|ENSG00000070371.15|OTTHUMG00000150109.10|OTTHUMT00000316436.3|CLTCL1-203|CLTCL1|582|protein_coding|	582	360.761	13.1892	0.261354	ENSG00000070371.15	CLTCL1-203
CLTRN	ENST00000650271.1|ENSG00000147003.6|OTTHUMG00000021181.3|OTTHUMT00000499505.2|CLTRN-202|CLTRN|1574|protein_coding|	1574	1352.73	4.0	0.0211388	ENSG00000147003.6	CLTRN-202
CLU	ENST00000316403.14|ENSG00000120885.21|OTTHUMG00000102114.7|OTTHUMT00000219953.3|CLU-201|CLU|3080|protein_coding|	3080	2858.73	0.0	0.0	ENSG00000120885.21	CLU-201
CLUAP1	ENST00000574369.5|ENSG00000103351.12|OTTHUMG00000177581.4|OTTHUMT00000437885.3|CLUAP1-206|CLUAP1|692|protein_coding|	692	470.761	33.2829	0.505419	ENSG00000103351.12	CLUAP1-206
CLUH	ENST00000435359.5|ENSG00000132361.16|OTTHUMG00000177575.9|-|CLUH-201|CLUH|5224|protein_coding|	5224	5002.73	3432.63	4.90514	ENSG00000132361.16	CLUH-201
CLUL1	ENST00000581619.5|ENSG00000079101.16|OTTHUMG00000178252.7|OTTHUMT00000441185.3|CLUL1-208|CLUL1|2449|protein_coding|	2449	2227.73	1.0	0.00320899	ENSG00000079101.16	CLUL1-208
CLVS1	ENST00000524095.5|ENSG00000177182.10|OTTHUMG00000164334.7|OTTHUMT00000378363.3|CLVS1-211|CLVS1|709|protein_coding|	709	487.761	1.01995	0.0149487	ENSG00000177182.10	CLVS1-211
CLVS2	ENST00000368438.1|ENSG00000146352.12|OTTHUMG00000015495.3|OTTHUMT00000042043.2|CLVS2-202|CLVS2|1359|protein_coding|	1359	1137.73	13.0	0.0816837	ENSG00000146352.12	CLVS2-202
CLYBL	ENST00000339105.8|ENSG00000125246.15|OTTHUMG00000017278.3|OTTHUMT00000045613.1|CLYBL-201|CLYBL|1169|protein_coding|	1169	947.731	17.3784	0.131086	ENSG00000125246.15	CLYBL-201
CMA1	ENST00000250378.7|ENSG00000092009.10|OTTHUMG00000140181.2|OTTHUMT00000276535.2|CMA1-202|CMA1|937|protein_coding|	937	715.761	0.0	0.0	ENSG00000092009.10	CMA1-202
CMAS	ENST00000229329.6|ENSG00000111726.12|OTTHUMG00000169097.2|OTTHUMT00000402235.1|CMAS-201|CMAS|1787|protein_coding|	1787	1565.73	2917.81	13.322	ENSG00000111726.12	CMAS-201
CMBL	ENST00000296658.3|ENSG00000164237.8|OTTHUMG00000131043.2|OTTHUMT00000253689.1|CMBL-201|CMBL|2335|protein_coding|	2335	2113.73	1218.84	4.12219	ENSG00000164237.8	CMBL-201
CMC1	ENST00000423894.5|ENSG00000187118.13|OTTHUMG00000155660.4|OTTHUMT00000341088.1|CMC1-204|CMC1|549|protein_coding|	549	327.775	103.069	2.24793	ENSG00000187118.13	CMC1-204
CMC2	ENST00000565914.5|ENSG00000103121.8|OTTHUMG00000137625.5|OTTHUMT00000432291.1|CMC2-213|CMC2|528|protein_coding|	528	306.775	133.844	3.11898	ENSG00000103121.8	CMC2-213
CMC4	ENST00000369484.7|ENSG00000182712.15|OTTHUMG00000158504.3|OTTHUMT00000037822.2|CMC4-202|CMC4|1107|protein_coding|	1107	885.731	467.854	3.77607	ENSG00000182712.15	CMC4-202
CMIP	ENST00000566513.5|ENSG00000153815.16|OTTHUMG00000176520.4|OTTHUMT00000432402.2|CMIP-209|CMIP|2288|protein_coding|	2288	2066.73	642.884	2.22372	ENSG00000153815.16	CMIP-209
CMKLR1	ENST00000550402.5|ENSG00000174600.13|OTTHUMG00000169576.2|OTTHUMT00000404869.1|CMKLR1-204|CMKLR1|1893|protein_coding|	1893	1671.73	14.697	0.0628483	ENSG00000174600.13	CMKLR1-204
CMPK1	ENST00000371873.9|ENSG00000162368.13|OTTHUMG00000007849.4|OTTHUMT00000021646.2|CMPK1-203|CMPK1|2930|protein_coding|	2930	2708.73	7841.25	20.6943	ENSG00000162368.13	CMPK1-203
CMPK2	ENST00000458098.5|ENSG00000134326.11|OTTHUMG00000151629.2|-|CMPK2-203|CMPK2|1224|protein_coding|	1224	1002.73	192.645	1.37343	ENSG00000134326.11	CMPK2-203
CMSS1	ENST00000478909.5|ENSG00000184220.11|OTTHUMG00000159054.3|OTTHUMT00000353065.2|CMSS1-203|CMSS1|753|protein_coding|	753	531.761	451.948	6.0758	ENSG00000184220.11	CMSS1-203
CMTM1	ENST00000533953.5|ENSG00000089505.17|OTTHUMG00000137502.5|OTTHUMT00000390263.2|CMTM1-219|CMTM1|934|protein_coding|	934	712.761	45.0	0.451336	ENSG00000089505.17	CMTM1-219
CMTM2	ENST00000379486.6|ENSG00000140932.9|OTTHUMG00000137501.3|OTTHUMT00000393194.1|CMTM2-202|CMTM2|904|protein_coding|	904	682.761	0.0	0.0	ENSG00000140932.9	CMTM2-202
CMTM3	ENST00000563672.5|ENSG00000140931.19|OTTHUMG00000137503.8|OTTHUMT00000421017.2|CMTM3-206|CMTM3|460|protein_coding|	460	238.798	52.6765	1.57695	ENSG00000140931.19	CMTM3-206
CMTM4	ENST00000394106.6|ENSG00000183723.12|OTTHUMG00000137500.4|OTTHUMT00000421030.1|CMTM4-202|CMTM4|1187|protein_coding|	1187	965.731	272.109	2.01427	ENSG00000183723.12	CMTM4-202
CMTM5	ENST00000649278.1|ENSG00000166091.20|OTTHUMG00000028751.8|OTTHUMT00000499190.2|CMTM5-209|CMTM5|718|protein_coding|	718	496.761	0.0	0.0	ENSG00000166091.20	CMTM5-209
CMTM6	ENST00000205636.3|ENSG00000091317.7|OTTHUMG00000130747.2|OTTHUMT00000253247.1|CMTM6-201|CMTM6|3863|protein_coding|	3863	3641.73	1635.94	3.21137	ENSG00000091317.7	CMTM6-201
CMTM7	ENST00000334983.9|ENSG00000153551.13|OTTHUMG00000155869.3|OTTHUMT00000342084.1|CMTM7-201|CMTM7|2038|protein_coding|	2038	1816.73	0.0	0.0	ENSG00000153551.13	CMTM7-201
CMTM8	ENST00000458535.6|ENSG00000170293.8|OTTHUMG00000130753.2|OTTHUMT00000342069.1|CMTM8-202|CMTM8|996|protein_coding|	996	774.731	0.0	0.0	ENSG00000170293.8	CMTM8-202
CMTR1	ENST00000373451.8|ENSG00000137200.12|OTTHUMG00000014624.4|OTTHUMT00000040408.1|CMTR1-201|CMTR1|4033|protein_coding|	4033	3811.73	4514.77	8.4673	ENSG00000137200.12	CMTR1-201
CMTR2	ENST00000568910.1|ENSG00000180917.17|OTTHUMG00000137587.3|OTTHUMT00000433787.2|CMTR2-208|CMTR2|632|protein_coding|	632	410.761	116.489	2.02734	ENSG00000180917.17	CMTR2-208
