gene_name	target_id	length	eff_length	est_counts	tpm	gene_id	transcript_name
COQ5	ENST00000288532.10|ENSG00000110871.14|OTTHUMG00000169375.5|OTTHUMT00000403767.2|COQ5-201|COQ5|1535|protein_coding|	1535	1297.82	627.675	9.36592	ENSG00000110871.14	COQ5-201
COQ6	ENST00000629426.2|ENSG00000119723.16|OTTHUMG00000171260.3|-|COQ6-220|COQ6|1538|protein_coding|	1538	1300.82	221.719	3.30078	ENSG00000119723.16	COQ6-220
COQ7	ENST00000544894.6|ENSG00000167186.10|OTTHUMG00000131455.5|OTTHUMT00000435817.1|COQ7-202|COQ7|819|protein_coding|	819	581.817	65.141	2.16819	ENSG00000167186.10	COQ7-202
COQ8A	ENST00000366778.5|ENSG00000163050.16|OTTHUMG00000037621.5|OTTHUMT00000098815.1|COQ8A-202|COQ8A|2743|protein_coding|	2743	2505.82	474.58	3.66766	ENSG00000163050.16	COQ8A-202
COQ8B	ENST00000324464.7|ENSG00000123815.11|OTTHUMG00000182620.7|OTTHUMT00000462731.1|COQ8B-202|COQ8B|2443|protein_coding|	2443	2205.82	542.968	4.76688	ENSG00000123815.11	COQ8B-202
COQ9	ENST00000262507.10|ENSG00000088682.13|OTTHUMG00000176582.4|OTTHUMT00000432598.3|COQ9-201|COQ9|1677|protein_coding|	1677	1439.82	653.342	8.78744	ENSG00000088682.13	COQ9-201
CORIN	ENST00000610355.4|ENSG00000145244.11|OTTHUMG00000099441.3|-|CORIN-211|CORIN|4696|protein_coding|	4696	4458.82	5.00325	0.0217301	ENSG00000145244.11	CORIN-211
CORO1A	ENST00000219150.9|ENSG00000102879.15|OTTHUMG00000132148.2|OTTHUMT00000255195.2|CORO1A-201|CORO1A|1803|protein_coding|	1803	1565.82	28020.5	346.548	ENSG00000102879.15	CORO1A-201
CORO1B	ENST00000393893.5|ENSG00000172725.13|OTTHUMG00000167775.3|-|CORO1B-202|CORO1B|1931|protein_coding|	1931	1693.82	350.875	4.01158	ENSG00000172725.13	CORO1B-202
CORO1C	ENST00000261401.7|ENSG00000110880.10|OTTHUMG00000169381.3|OTTHUMT00000403802.1|CORO1C-201|CORO1C|3892|protein_coding|	3892	3654.82	6496.49	34.4225	ENSG00000110880.10	CORO1C-201
CORO2A	ENST00000343933.9|ENSG00000106789.12|OTTHUMG00000020340.1|OTTHUMT00000053357.1|CORO2A-201|CORO2A|5635|protein_coding|	5635	5397.82	276.025	0.990282	ENSG00000106789.12	CORO2A-201
CORO2B	ENST00000566799.5|ENSG00000103647.12|OTTHUMG00000133288.3|-|CORO2B-204|CORO2B|3566|protein_coding|	3566	3328.82	10.6223	0.0617956	ENSG00000103647.12	CORO2B-204
CORO6	ENST00000492276.6|ENSG00000167549.18|OTTHUMG00000132732.4|OTTHUMT00000256083.3|CORO6-207|CORO6|868|protein_coding|	868	630.817	18.0332	0.553602	ENSG00000167549.18	CORO6-207
CORO7	ENST00000251166.8|ENSG00000262246.5|OTTHUMG00000129465.5|OTTHUMT00000251628.2|CORO7-201|CORO7|3540|protein_coding|	3540	3302.82	2836.02	16.6285	ENSG00000262246.5	CORO7-201
CORO7-PAM16	ENST00000572467.5|ENSG00000103426.12|OTTHUMG00000177664.1|OTTHUMT00000438329.1|CORO7-PAM16-202|CORO7-PAM16|3284|protein_coding|	3284	3046.82	0.0	0.0	ENSG00000103426.12	CORO7-PAM16-202
CORT	ENST00000377049.3|ENSG00000241563.3|OTTHUMG00000001906.4|OTTHUMT00000005410.3|CORT-201|CORT|1130|protein_coding|	1130	892.817	4.21515	0.091428	ENSG00000241563.3	CORT-201
COTL1	ENST00000262428.4|ENSG00000103187.7|OTTHUMG00000137634.4|OTTHUMT00000269075.1|COTL1-201|COTL1|1843|protein_coding|	1843	1605.82	17322.2	208.899	ENSG00000103187.7	COTL1-201
COX10	ENST00000261643.7|ENSG00000006695.10|OTTHUMG00000058814.2|OTTHUMT00000130003.1|COX10-201|COX10|2873|protein_coding|	2873	2635.82	805.987	5.92164	ENSG00000006695.10	COX10-201
COX11	ENST00000639671.1|ENSG00000166260.11|OTTHUMG00000177838.1|-|COX11-210|COX11|696|protein_coding|	696	458.817	192.122	8.109	ENSG00000166260.11	COX11-210
COX14	ENST00000550654.1|ENSG00000178449.8|OTTHUMG00000185635.1|OTTHUMT00000406992.1|COX14-204|COX14|580|protein_coding|	580	342.818	287.385	16.2341	ENSG00000178449.8	COX14-204
COX15	ENST00000016171.5|ENSG00000014919.12|OTTHUMG00000018893.3|OTTHUMT00000049818.1|COX15-201|COX15|2356|protein_coding|	2356	2118.82	654.492	5.98192	ENSG00000014919.12	COX15-201
COX16	ENST00000389912.6|ENSG00000133983.14|OTTHUMG00000171238.3|OTTHUMT00000412470.2|COX16-201|COX16|1717|protein_coding|	1717	1479.82	339.862	4.44758	ENSG00000133983.14	COX16-201
COX17	ENST00000484810.5|ENSG00000138495.6|OTTHUMG00000159433.3|OTTHUMT00000355301.1|COX17-203|COX17|471|protein_coding|	471	234.043	271.869	22.4954	ENSG00000138495.6	COX17-203
COX18	ENST00000507544.2|ENSG00000163626.16|OTTHUMG00000129917.5|OTTHUMT00000362421.3|COX18-204|COX18|1086|protein_coding|	1086	848.817	143.713	3.27878	ENSG00000163626.16	COX18-204
COX19	ENST00000344111.3|ENSG00000240230.5|OTTHUMG00000151476.1|OTTHUMT00000322812.1|COX19-201|COX19|3666|protein_coding|	3666	3428.82	370.868	2.09461	ENSG00000240230.5	COX19-201
COX20	ENST00000366528.3|ENSG00000203667.9|OTTHUMG00000040401.1|OTTHUMT00000097178.1|COX20-201|COX20|568|protein_coding|	568	330.818	103.898	6.082	ENSG00000203667.9	COX20-201
COX4I1	ENST00000561569.5|ENSG00000131143.8|OTTHUMG00000137649.6|OTTHUMT00000430839.1|COX4I1-202|COX4I1|716|protein_coding|	716	478.817	3129.03	126.552	ENSG00000131143.8	COX4I1-202
COX4I2	ENST00000376075.3|ENSG00000131055.4|OTTHUMG00000032180.1|OTTHUMT00000078548.1|COX4I2-201|COX4I2|693|protein_coding|	693	455.817	0.0	0.0	ENSG00000131055.4	COX4I2-201
COX5A	ENST00000568517.1|ENSG00000178741.11|OTTHUMG00000142825.3|OTTHUMT00000420150.1|COX5A-205|COX5A|582|protein_coding|	582	344.817	2274.99	127.767	ENSG00000178741.11	COX5A-205
COX5B	ENST00000258424.2|ENSG00000135940.6|OTTHUMG00000130548.2|OTTHUMT00000252972.2|COX5B-201|COX5B|712|protein_coding|	712	474.817	673.254	27.4589	ENSG00000135940.6	COX5B-201
COX6A1	ENST00000229379.2|ENSG00000111775.2|OTTHUMG00000047791.3|OTTHUMT00000108984.3|COX6A1-201|COX6A1|572|protein_coding|	572	334.818	2814.4	162.782	ENSG00000111775.2	COX6A1-201
COX6A2	ENST00000287490.4|ENSG00000156885.5|OTTHUMG00000132463.3|OTTHUMT00000255626.2|COX6A2-201|COX6A2|440|protein_coding|	440	203.578	0.0	0.0	ENSG00000156885.5	COX6A2-201
COX6B1	ENST00000649813.1|ENSG00000126267.9|OTTHUMG00000048112.6|OTTHUMT00000501137.1|COX6B1-205|COX6B1|474|protein_coding|	474	237.016	1588.77	129.812	ENSG00000126267.9	COX6B1-205
COX6B2	ENST00000588572.6|ENSG00000160471.12|OTTHUMG00000180774.6|OTTHUMT00000452964.2|COX6B2-205|COX6B2|1944|protein_coding|	1944	1706.82	4.72656	0.0536275	ENSG00000160471.12	COX6B2-205
COX6C	ENST00000524245.5|ENSG00000164919.10|OTTHUMG00000164703.4|OTTHUMT00000379838.1|COX6C-210|COX6C|513|protein_coding|	513	275.85	1989.77	139.688	ENSG00000164919.10	COX6C-210
COX7A1	ENST00000437291.6|ENSG00000161281.10|OTTHUMG00000048144.6|OTTHUMT00000109547.3|COX7A1-202|COX7A1|407|protein_coding|	407	172.12	1.0	0.112512	ENSG00000161281.10	COX7A1-202
COX7A2	ENST00000460985.1|ENSG00000112695.11|OTTHUMG00000015049.8|OTTHUMT00000041245.2|COX7A2-205|COX7A2|357|protein_coding|	357	128.597	604.602	91.0476	ENSG00000112695.11	COX7A2-205
COX7A2L	ENST00000234301.2|ENSG00000115944.14|OTTHUMG00000128605.7|-|COX7A2L-201|COX7A2L|1112|protein_coding|	1112	874.817	1723.09	38.1434	ENSG00000115944.14	COX7A2L-201
COX7B	ENST00000650309.1|ENSG00000131174.5|OTTHUMG00000022718.4|OTTHUMT00000501144.1|COX7B-205|COX7B|446|protein_coding|	446	209.427	1137.88	105.219	ENSG00000131174.5	COX7B-205
COX7B2	ENST00000396533.5|ENSG00000170516.16|OTTHUMG00000099423.4|OTTHUMT00000313899.1|COX7B2-202|COX7B2|617|protein_coding|	617	379.817	0.0	0.0	ENSG00000170516.16	COX7B2-202
COX7C	ENST00000247655.3|ENSG00000127184.12|OTTHUMG00000119049.4|OTTHUMT00000239260.1|COX7C-201|COX7C|666|protein_coding|	666	428.817	1902.51	85.9179	ENSG00000127184.12	COX7C-201
COX8A	ENST00000314133.3|ENSG00000176340.3|OTTHUMG00000167785.1|OTTHUMT00000396273.1|COX8A-201|COX8A|507|protein_coding|	507	269.861	3624.0	260.062	ENSG00000176340.3	COX8A-201
COX8C	ENST00000342144.2|ENSG00000187581.2|OTTHUMG00000171279.2|OTTHUMT00000412769.1|COX8C-201|COX8C|533|protein_coding|	533	295.829	0.0	0.0	ENSG00000187581.2	COX8C-201
CP	ENST00000264613.10|ENSG00000047457.13|OTTHUMG00000159563.5|OTTHUMT00000317498.1|CP-201|CP|4676|protein_coding|	4676	4438.82	11.8685	0.0517795	ENSG00000047457.13	CP-201
CPA1	ENST00000011292.7|ENSG00000091704.9|OTTHUMG00000157826.11|OTTHUMT00000349736.2|CPA1-201|CPA1|1487|protein_coding|	1487	1249.82	164.589	2.55026	ENSG00000091704.9	CPA1-201
CPA2	ENST00000222481.8|ENSG00000158516.11|OTTHUMG00000157019.2|OTTHUMT00000347124.2|CPA2-201|CPA2|1366|protein_coding|	1366	1128.82	29.1438	0.499979	ENSG00000158516.11	CPA2-201
CPA3	ENST00000296046.3|ENSG00000163751.3|OTTHUMG00000159526.1|OTTHUMT00000355974.1|CPA3-201|CPA3|1795|protein_coding|	1795	1557.82	0.0	0.0	ENSG00000163751.3	CPA3-201
CPA4	ENST00000445470.6|ENSG00000128510.11|OTTHUMG00000157825.5|-|CPA4-202|CPA4|2718|protein_coding|	2718	2480.82	15.2522	0.11906	ENSG00000128510.11	CPA4-202
CPA5	ENST00000393213.7|ENSG00000158525.15|OTTHUMG00000157824.3|OTTHUMT00000349714.1|CPA5-201|CPA5|1444|protein_coding|	1444	1206.82	4.5965	0.073759	ENSG00000158525.15	CPA5-201
CPA6	ENST00000297770.9|ENSG00000165078.12|OTTHUMG00000164575.6|OTTHUMT00000379296.4|CPA6-201|CPA6|2002|protein_coding|	2002	1764.82	0.0	0.0	ENSG00000165078.12	CPA6-201
CPAMD8	ENST00000443236.5|ENSG00000160111.12|OTTHUMG00000133549.4|OTTHUMT00000257531.2|CPAMD8-203|CPAMD8|5992|protein_coding|	5992	5754.82	0.0	0.0	ENSG00000160111.12	CPAMD8-203
CPB1	ENST00000282957.8|ENSG00000153002.11|OTTHUMG00000159520.2|-|CPB1-201|CPB1|1458|protein_coding|	1458	1220.82	83.0636	1.31762	ENSG00000153002.11	CPB1-201
CPB2	ENST00000645658.1|ENSG00000080618.14|OTTHUMG00000016867.5|OTTHUMT00000497027.1|CPB2-203|CPB2|1700|protein_coding|	1700	1462.82	3.99998	0.0529538	ENSG00000080618.14	CPB2-203
CPD	ENST00000225719.8|ENSG00000108582.11|OTTHUMG00000132797.5|OTTHUMT00000256214.3|CPD-201|CPD|9394|protein_coding|	9394	9156.82	1823.35	3.85616	ENSG00000108582.11	CPD-201
CPE	ENST00000402744.8|ENSG00000109472.13|OTTHUMG00000150252.3|OTTHUMT00000317094.2|CPE-201|CPE|2421|protein_coding|	2421	2183.82	1.0	0.00886774	ENSG00000109472.13	CPE-201
CPEB1	ENST00000614918.4|ENSG00000214575.9|OTTHUMG00000172877.6|OTTHUMT00000421099.2|CPEB1-209|CPEB1|4882|protein_coding|	4882	4644.82	43.6738	0.182088	ENSG00000214575.9	CPEB1-209
CPEB2	ENST00000538197.5|ENSG00000137449.15|OTTHUMG00000090669.2|-|CPEB2-209|CPEB2|6878|protein_coding|	6878	6640.82	352.943	1.02923	ENSG00000137449.15	CPEB2-209
CPEB3	ENST00000614585.4|ENSG00000107864.14|OTTHUMG00000018756.4|-|CPEB3-203|CPEB3|5789|protein_coding|	5789	5551.82	91.755	0.320054	ENSG00000107864.14	CPEB3-203
CPEB4	ENST00000519152.5|ENSG00000113742.12|OTTHUMG00000130541.5|OTTHUMT00000372932.3|CPEB4-205|CPEB4|441|protein_coding|	441	204.551	35.6735	3.37733	ENSG00000113742.12	CPEB4-205
CPED1	ENST00000443817.1|ENSG00000106034.17|OTTHUMG00000156982.5|OTTHUMT00000346962.2|CPED1-205|CPED1|1118|protein_coding|	1118	880.817	2.35515	0.05178	ENSG00000106034.17	CPED1-205
CPHXL	ENST00000640559.1|ENSG00000283755.1|OTTHUMG00000191920.1|OTTHUMT00000491122.1|CPHXL-201|CPHXL|1218|protein_coding|	1218	980.817	0.0	0.0	ENSG00000283755.1	CPHXL-201
CPLANE1	ENST00000425232.6|ENSG00000197603.13|OTTHUMG00000160492.2|-|CPLANE1-201|CPLANE1|11199|protein_coding|	11199	10961.8	734.387	1.29739	ENSG00000197603.13	CPLANE1-201
CPLANE2	ENST00000434014.1|ENSG00000132881.11|OTTHUMG00000002214.4|OTTHUMT00000092463.2|CPLANE2-202|CPLANE2|336|protein_coding|	336	112.61	6.18202	1.06312	ENSG00000132881.11	CPLANE2-202
CPLX1	ENST00000304062.10|ENSG00000168993.14|OTTHUMG00000160005.2|OTTHUMT00000358830.1|CPLX1-201|CPLX1|2181|protein_coding|	2181	1943.82	24.1169	0.240267	ENSG00000168993.14	CPLX1-201
CPLX2	ENST00000359546.8|ENSG00000145920.14|OTTHUMG00000130665.3|OTTHUMT00000253157.2|CPLX2-201|CPLX2|5023|protein_coding|	5023	4785.82	4.0	0.0161858	ENSG00000145920.14	CPLX2-201
CPLX3	ENST00000395018.5|ENSG00000213578.5|OTTHUMG00000142816.3|OTTHUMT00000286402.3|CPLX3-201|CPLX3|2082|protein_coding|	2082	1844.82	0.0	0.0	ENSG00000213578.5	CPLX3-201
CPLX4	ENST00000587244.5|ENSG00000166569.8|OTTHUMG00000132756.2|OTTHUMT00000449679.1|CPLX4-202|CPLX4|1916|protein_coding|	1916	1678.82	3.0	0.0346057	ENSG00000166569.8	CPLX4-202
CPM	ENST00000551568.5|ENSG00000135678.11|OTTHUMG00000169300.2|OTTHUMT00000403355.1|CPM-211|CPM|6655|protein_coding|	6655	6417.82	33.1261	0.0999568	ENSG00000135678.11	CPM-211
CPN1	ENST00000370418.7|ENSG00000120054.11|OTTHUMG00000018896.2|OTTHUMT00000049828.1|CPN1-201|CPN1|1863|protein_coding|	1863	1625.82	3.0	0.0357338	ENSG00000120054.11	CPN1-201
CPN2	ENST00000323830.3|ENSG00000178772.6|OTTHUMG00000156047.2|OTTHUMT00000342856.2|CPN2-201|CPN2|3028|protein_coding|	3028	2790.82	10.8293	0.0751448	ENSG00000178772.6	CPN2-201
CPNE1	ENST00000437340.5|ENSG00000214078.12|OTTHUMG00000032356.33|OTTHUMT00000473128.2|CPNE1-216|CPNE1|1755|protein_coding|	1755	1517.82	1563.83	19.9526	ENSG00000214078.12	CPNE1-216
CPNE2	ENST00000565874.5|ENSG00000140848.16|OTTHUMG00000133471.5|OTTHUMT00000432987.1|CPNE2-204|CPNE2|1976|protein_coding|	1976	1738.82	321.267	3.57801	ENSG00000140848.16	CPNE2-204
CPNE3	ENST00000517490.5|ENSG00000085719.12|OTTHUMG00000163725.6|OTTHUMT00000374994.3|CPNE3-203|CPNE3|4865|protein_coding|	4865	4627.82	4240.15	17.7433	ENSG00000085719.12	CPNE3-203
CPNE4	ENST00000512332.5|ENSG00000196353.11|OTTHUMG00000159631.14|OTTHUMT00000356826.1|CPNE4-210|CPNE4|2230|protein_coding|	2230	1992.82	4.32078	0.0419878	ENSG00000196353.11	CPNE4-210
CPNE5	ENST00000393189.2|ENSG00000124772.11|OTTHUMG00000014602.4|-|CPNE5-202|CPNE5|2542|protein_coding|	2542	2304.82	962.618	8.08811	ENSG00000124772.11	CPNE5-202
CPNE6	ENST00000537691.5|ENSG00000100884.9|OTTHUMG00000028781.7|-|CPNE6-203|CPNE6|2233|protein_coding|	2233	1995.82	2.56083	0.0248479	ENSG00000100884.9	CPNE6-203
CPNE7	ENST00000319518.12|ENSG00000178773.14|OTTHUMG00000138051.5|OTTHUMT00000269928.2|CPNE7-202|CPNE7|2409|protein_coding|	2409	2171.82	381.36	3.40049	ENSG00000178773.14	CPNE7-202
CPNE8	ENST00000331366.9|ENSG00000139117.13|OTTHUMG00000169396.3|OTTHUMT00000403856.1|CPNE8-201|CPNE8|3489|protein_coding|	3489	3251.82	376.42	2.24169	ENSG00000139117.13	CPNE8-201
CPNE9	ENST00000383832.7|ENSG00000144550.12|OTTHUMG00000128418.5|OTTHUMT00000250205.4|CPNE9-203|CPNE9|2068|protein_coding|	2068	1830.82	1.0	0.0105775	ENSG00000144550.12	CPNE9-203
CPO	ENST00000272852.3|ENSG00000144410.4|OTTHUMG00000088987.2|OTTHUMT00000202040.2|CPO-201|CPO|1209|protein_coding|	1209	971.817	0.0	0.0	ENSG00000144410.4	CPO-201
CPOX	ENST00000264193.3|ENSG00000080819.7|OTTHUMG00000193356.1|OTTHUMT00000358900.2|CPOX-201|CPOX|2821|protein_coding|	2821	2583.82	1887.21	14.1445	ENSG00000080819.7	CPOX-201
CPPED1	ENST00000433677.6|ENSG00000103381.11|OTTHUMG00000167711.3|OTTHUMT00000395796.1|CPPED1-203|CPPED1|1993|protein_coding|	1993	1755.82	339.009	3.73905	ENSG00000103381.11	CPPED1-203
CPQ	ENST00000220763.9|ENSG00000104324.15|OTTHUMG00000164690.4|OTTHUMT00000379757.2|CPQ-201|CPQ|1947|protein_coding|	1947	1709.82	3.67967	0.0416763	ENSG00000104324.15	CPQ-201
CPS1	ENST00000233072.9|ENSG00000021826.15|OTTHUMG00000132994.11|OTTHUMT00000256569.5|CPS1-201|CPS1|5821|protein_coding|	5821	5583.82	28.908	0.100257	ENSG00000021826.15	CPS1-201
CPSF1	ENST00000620219.4|ENSG00000071894.16|OTTHUMG00000174612.4|OTTHUMT00000427046.3|CPSF1-213|CPSF1|4462|protein_coding|	4462	4224.82	1916.05	8.78269	ENSG00000071894.16	CPSF1-213
CPSF2	ENST00000555244.1|ENSG00000165934.12|OTTHUMG00000171181.3|OTTHUMT00000412129.1|CPSF2-204|CPSF2|806|protein_coding|	806	568.817	280.959	9.56531	ENSG00000165934.12	CPSF2-204
CPSF3	ENST00000238112.7|ENSG00000119203.13|OTTHUMG00000090415.4|OTTHUMT00000206843.1|CPSF3-201|CPSF3|2345|protein_coding|	2345	2107.82	1998.63	18.3623	ENSG00000119203.13	CPSF3-201
CPSF4	ENST00000436336.6|ENSG00000160917.14|OTTHUMG00000154599.23|OTTHUMT00000336252.1|CPSF4-204|CPSF4|1738|protein_coding|	1738	1500.82	644.013	8.30991	ENSG00000160917.14	CPSF4-204
CPSF4L	ENST00000344935.8|ENSG00000187959.9|OTTHUMG00000132640.2|OTTHUMT00000441896.1|CPSF4L-201|CPSF4L|647|protein_coding|	647	409.817	0.0	0.0	ENSG00000187959.9	CPSF4L-201
CPSF6	ENST00000266679.8|ENSG00000111605.17|OTTHUMG00000169340.3|OTTHUMT00000403613.1|CPSF6-201|CPSF6|2229|protein_coding|	2229	1991.82	1729.57	16.8158	ENSG00000111605.17	CPSF6-201
CPSF7	ENST00000439958.7|ENSG00000149532.15|OTTHUMG00000168198.5|OTTHUMT00000347834.2|CPSF7-205|CPSF7|3524|protein_coding|	3524	3286.82	1625.19	9.57539	ENSG00000149532.15	CPSF7-205
CPT1A	ENST00000265641.9|ENSG00000110090.12|OTTHUMG00000167892.5|OTTHUMT00000397457.2|CPT1A-201|CPT1A|5232|protein_coding|	5232	4994.82	945.795	3.66696	ENSG00000110090.12	CPT1A-201
CPT1B	ENST00000405237.7|ENSG00000205560.12|OTTHUMG00000137390.12|OTTHUMT00000317421.2|CPT1B-204|CPT1B|2647|protein_coding|	2647	2409.82	392.807	3.15664	ENSG00000205560.12	CPT1B-204
CPT1C	ENST00000323446.9|ENSG00000169169.14|OTTHUMG00000183267.5|OTTHUMT00000465870.1|CPT1C-202|CPT1C|2783|protein_coding|	2783	2545.82	4.10119	0.031197	ENSG00000169169.14	CPT1C-202
CPT2	ENST00000371486.3|ENSG00000157184.6|OTTHUMG00000008942.4|OTTHUMT00000024757.1|CPT2-201|CPT2|3094|protein_coding|	3094	2856.82	394.475	2.67403	ENSG00000157184.6	CPT2-201
CPTP	ENST00000343938.8|ENSG00000224051.6|OTTHUMG00000003171.3|OTTHUMT00000008742.1|CPTP-201|CPTP|2190|protein_coding|	2190	1952.82	603.72	5.98691	ENSG00000224051.6	CPTP-201
CPVL	ENST00000449801.5|ENSG00000106066.14|OTTHUMG00000023669.7|OTTHUMT00000328319.2|CPVL-208|CPVL|528|protein_coding|	528	290.832	1.0	0.0665865	ENSG00000106066.14	CPVL-208
CPXCR1	ENST00000276127.8|ENSG00000147183.9|OTTHUMG00000021950.1|OTTHUMT00000057418.1|CPXCR1-201|CPXCR1|1630|protein_coding|	1630	1392.82	0.0	0.0	ENSG00000147183.9	CPXCR1-201
CPXM1	ENST00000380605.2|ENSG00000088882.7|OTTHUMG00000031706.2|OTTHUMT00000077643.2|CPXM1-201|CPXM1|2391|protein_coding|	2391	2153.82	39.0	0.350659	ENSG00000088882.7	CPXM1-201
CPXM2	ENST00000241305.3|ENSG00000121898.12|OTTHUMG00000019206.2|OTTHUMT00000050853.1|CPXM2-201|CPXM2|3554|protein_coding|	3554	3316.82	20.0159	0.116864	ENSG00000121898.12	CPXM2-201
CPZ	ENST00000360986.8|ENSG00000109625.18|OTTHUMG00000090513.13|OTTHUMT00000207001.5|CPZ-202|CPZ|2267|protein_coding|	2267	2029.82	0.0	0.0	ENSG00000109625.18	CPZ-202
CR1	ENST00000400960.7|ENSG00000203710.11|OTTHUMG00000036311.16|OTTHUMT00000088335.12|CR1-206|CR1|8597|protein_coding|	8597	8359.82	441.625	1.02303	ENSG00000203710.11	CR1-206
CR1L	ENST00000508064.6|ENSG00000197721.16|OTTHUMG00000036354.6|OTTHUMT00000390247.1|CR1L-203|CR1L|1788|protein_coding|	1788	1550.82	0.0	0.0	ENSG00000197721.16	CR1L-203
CR2	ENST00000367058.7|ENSG00000117322.17|OTTHUMG00000036307.2|OTTHUMT00000088274.1|CR2-202|CR2|4063|protein_coding|	4063	3825.82	4102.24	20.7647	ENSG00000117322.17	CR2-202
CRABP1	ENST00000299529.6|ENSG00000166426.7|OTTHUMG00000143862.4|OTTHUMT00000290110.2|CRABP1-201|CRABP1|772|protein_coding|	772	534.817	3.0	0.108629	ENSG00000166426.7	CRABP1-201
CRABP2	ENST00000368222.7|ENSG00000143320.8|OTTHUMG00000041300.3|OTTHUMT00000098966.1|CRABP2-203|CRABP2|992|protein_coding|	992	754.817	16.0	0.410495	ENSG00000143320.8	CRABP2-203
CRACR2A	ENST00000440314.6|ENSG00000130038.9|OTTHUMG00000168185.2|OTTHUMT00000398640.2|CRACR2A-203|CRACR2A|2697|protein_coding|	2697	2459.82	377.596	2.97272	ENSG00000130038.9	CRACR2A-203
CRACR2B	ENST00000525077.1|ENSG00000177685.16|OTTHUMG00000165267.7|OTTHUMT00000383097.1|CRACR2B-202|CRACR2B|1578|protein_coding|	1578	1340.82	269.946	3.89884	ENSG00000177685.16	CRACR2B-202
CRADD	ENST00000542893.2|ENSG00000169372.12|OTTHUMG00000170322.2|OTTHUMT00000408515.1|CRADD-202|CRADD|1403|protein_coding|	1403	1165.82	58.8717	0.977925	ENSG00000169372.12	CRADD-202
CRAMP1	ENST00000397412.7|ENSG00000007545.15|OTTHUMG00000074087.7|OTTHUMT00000157297.4|CRAMP1-202|CRAMP1|7772|protein_coding|	7772	7534.82	521.976	1.34155	ENSG00000007545.15	CRAMP1-202
CRAT	ENST00000318080.6|ENSG00000095321.16|OTTHUMG00000147343.5|OTTHUMT00000253700.1|CRAT-201|CRAT|2763|protein_coding|	2763	2525.82	83.8403	0.642807	ENSG00000095321.16	CRAT-201
CRB1	ENST00000367397.1|ENSG00000134376.15|OTTHUMG00000035663.8|OTTHUMT00000086564.2|CRB1-201|CRB1|9023|protein_coding|	9023	8785.82	5.00971	0.0110423	ENSG00000134376.15	CRB1-201
CRB2	ENST00000373631.7|ENSG00000148204.11|OTTHUMG00000020638.6|OTTHUMT00000053990.3|CRB2-202|CRB2|5550|protein_coding|	5550	5312.82	55.3871	0.201889	ENSG00000148204.11	CRB2-202
CRB3	ENST00000598494.5|ENSG00000130545.15|OTTHUMG00000181828.1|OTTHUMT00000457837.1|CRB3-203|CRB3|1443|protein_coding|	1443	1205.82	6.0	0.0963605	ENSG00000130545.15	CRB3-203
CRBN	ENST00000231948.8|ENSG00000113851.14|OTTHUMG00000090261.7|OTTHUMT00000206579.4|CRBN-201|CRBN|2206|protein_coding|	2206	1968.82	266.798	2.62426	ENSG00000113851.14	CRBN-201
CRCP	ENST00000395326.7|ENSG00000241258.6|OTTHUMG00000129519.3|OTTHUMT00000251697.2|CRCP-203|CRCP|3009|protein_coding|	3009	2771.82	731.414	5.11008	ENSG00000241258.6	CRCP-203
CRCT1	ENST00000368790.3|ENSG00000169509.5|OTTHUMG00000012391.1|OTTHUMT00000034511.1|CRCT1-201|CRCT1|700|protein_coding|	700	462.817	0.0	0.0	ENSG00000169509.5	CRCT1-201
CREB1	ENST00000452474.5|ENSG00000118260.14|OTTHUMG00000132936.5|OTTHUMT00000337073.2|CREB1-211|CREB1|518|protein_coding|	518	280.843	106.199	7.32298	ENSG00000118260.14	CREB1-211
CREB3	ENST00000353704.2|ENSG00000107175.11|OTTHUMG00000019872.1|OTTHUMT00000052349.1|CREB3-201|CREB3|1832|protein_coding|	1832	1594.82	518.144	6.29172	ENSG00000107175.11	CREB3-201
CREB3L1	ENST00000621158.4|ENSG00000157613.10|OTTHUMG00000166423.7|OTTHUMT00000389702.5|CREB3L1-206|CREB3L1|2687|protein_coding|	2687	2449.82	39.9002	0.315406	ENSG00000157613.10	CREB3L1-206
CREB3L2	ENST00000330387.10|ENSG00000182158.14|OTTHUMG00000155744.4|OTTHUMT00000341462.1|CREB3L2-201|CREB3L2|7412|protein_coding|	7412	7174.82	3955.85	10.6772	ENSG00000182158.14	CREB3L2-201
CREB3L3	ENST00000078445.6|ENSG00000060566.13|OTTHUMG00000181846.3|OTTHUMT00000457922.1|CREB3L3-201|CREB3L3|2618|protein_coding|	2618	2380.82	0.0	0.0	ENSG00000060566.13	CREB3L3-201
CREB3L4	ENST00000368607.7|ENSG00000143578.15|OTTHUMG00000037159.3|OTTHUMT00000090291.1|CREB3L4-205|CREB3L4|1752|protein_coding|	1752	1514.82	190.64	2.43716	ENSG00000143578.15	CREB3L4-205
CREB5	ENST00000357727.6|ENSG00000146592.16|OTTHUMG00000097081.10|OTTHUMT00000214204.4|CREB5-201|CREB5|8532|protein_coding|	8532	8294.82	3874.03	9.04453	ENSG00000146592.16	CREB5-201
CREBBP	ENST00000382070.7|ENSG00000005339.14|OTTHUMG00000129431.6|OTTHUMT00000438836.1|CREBBP-202|CREBBP|7598|protein_coding|	7598	7360.82	1805.65	4.75048	ENSG00000005339.14	CREBBP-202
