Chromosome	Start	End	Name	Score	Cell	K562
chr1	179794598	179795048	NR2F6	396	K562	True
chr1	179808171	179808775	NR2F6	1000	HepG2,K562	True
chr1	179818928	179819378	NR2F6	351	K562	True
chr1	179856360	179856810	NR2F6	302	K562	True
chr1	179882513	179883211	NR2F6	382	K562	True
chr1	179910173	179910354	NR2F6	770	K562	True
chr1	179930201	179930706	NR2F6	663	HepG2,K562	True
chr1	179971854	179972238	NR2F6	1000	K562	True
chr1	180117489	180117810	NR2F6	1000	K562	True
chr1	180131522	180132020	NR2F6	308	HepG2,K562	True
chr1	180252502	180253028	NR2F6	296	HepG2,K562	True
chr1	180365114	180365344	NR2F6	1000	K562	True
chr1	180527233	180527683	NR2F6	342	K562	True
chr1	180533406	180534046	NR2F6	460	HepG2,K562	True
chr1	180571428	180571878	NR2F6	427	K562	True
chr1	180603352	180603561	NR2F6	1000	K562	True
chr1	180610535	180610902	NR2F6	1000	K562	True
chr1	180611316	180611766	NR2F6	510	K562	True
chr1	180632453	180633138	NR2F6	584	K562	True
chr1	180640443	180640833	NR2F6	1000	K562	True
chr1	180645632	180646082	NR2F6	324	K562	True
chr1	180814806	180815625	NR2F6	308	HepG2,K562	True
chr1	180838232	180838682	NR2F6	351	K562	True
chr1	180854455	180855104	NR2F6	895	K562	True
chr1	180863175	180863625	NR2F6	232	K562	True
chr1	180881746	180882196	NR2F6	324	K562	True
chr1	180918635	180918797	NR2F6	778	K562	True
chr1	180933139	180933594	NR2F6	1000	HepG2,K562	True
chr1	180970668	180971125	NR2F6	1000	K562	True
chr1	181036052	181036701	NR2F6	304	K562	True
chr1	181043056	181043637	NR2F6	1000	HepG2,K562	True
chr1	181056527	181056977	NR2F6	383	HepG2,K562	True
chr1	181073475	181073925	NR2F6	318	K562	True
chr1	181084157	181084607	NR2F6	344	K562	True
chr1	181112361	181112873	NR2F6	521	HepG2,K562	True
chr1	181126862	181127327	NR2F6	436	HepG2,K562	True
chr1	181129115	181129565	NR2F6	432	K562	True
chr1	181134431	181134881	NR2F6	303	K562	True
chr1	181150608	181151058	NR2F6	255	K562	True
chr1	181151505	181151878	NR2F6	1000	K562	True
chr1	181153052	181153237	NR2F6	1000	K562	True
chr1	181160271	181160721	NR2F6	712	K562	True
chr1	181174023	181174212	NR2F6	842	K562	True
chr1	181893924	181894629	NR2F6	295	K562	True
chr1	181905928	181906378	NR2F6	429	K562	True
chr1	182114595	182115045	NR2F6	510	K562	True
chr1	182131965	182132415	NR2F6	245	K562	True
chr1	182143069	182143519	NR2F6	80	K562	True
chr1	182192492	182192942	NR2F6	208	K562	True
chr1	182200283	182200758	NR2F6	1000	HepG2,K562	True
chr1	182206603	182207053	NR2F6	403	K562	True
chr1	182236137	182236587	NR2F6	580	K562	True
chr1	182257285	182257735	NR2F6	408	K562	True
chr1	182259019	182259469	NR2F6	428	K562	True
chr1	182262607	182262845	NR2F6	1000	K562	True
chr1	182300097	182300632	NR2F6	1000	K562	True
chr1	182310026	182310476	NR2F6	292	K562	True
chr1	182314603	182315053	NR2F6	266	K562	True
chr1	182337990	182338440	NR2F6	601	K562	True
chr1	182338889	182339339	NR2F6	461	K562	True
chr1	182355338	182355788	NR2F6	377	K562	True
chr1	182359575	182360094	NR2F6	1000	HepG2,K562	True
chr1	182362838	182363288	NR2F6	324	K562	True
chr1	182396663	182397113	NR2F6	237	K562	True
chr1	182430594	182431044	NR2F6	542	K562	True
chr1	182632367	182632951	NR2F6	930	K562	True
chr1	182739494	182739934	NR2F6	1000	HepG2,K562	True
chr1	182781761	182782211	NR2F6	249	K562	True
chr1	182785860	182786310	NR2F6	268	K562	True
chr1	182791731	182792008	NR2F6	1000	K562	True
chr1	182832186	182832636	NR2F6	338	K562	True
chr1	182839749	182840199	NR2F6	463	K562	True
chr1	182855384	182855887	NR2F6	241	HepG2,K562	True
chr1	182893214	182893664	NR2F6	170	K562	True
chr1	183306565	183307023	NR2F6	269	HepG2,K562	True
chr1	183346340	183346790	NR2F6	487	K562	True
chr1	183471640	183472090	NR2F6	365	K562	True
chr1	183636196	183636667	NR2F6	666	HepG2,K562	True
chr1	183645568	183646018	NR2F6	324	K562	True
chr1	183936020	183936469	NR2F6	1000	HepG2,K562	True
chr1	183945429	183945869	NR2F6	1000	HepG2,K562	True
chr1	183989043	183989493	NR2F6	230	K562	True
chr1	183993059	183993509	NR2F6	564	K562	True
chr1	183996413	183996853	NR2F6	790	HepG2,K562	True
chr1	184024593	184025250	NR2F6	206	K562	True
chr1	184031362	184031779	NR2F6	1000	K562	True
chr1	184242436	184242886	NR2F6	610	K562	True
chr1	184491513	184491963	NR2F6	251	K562	True
chr1	184597795	184598444	NR2F6	215	K562	True
chr1	184745825	184746275	NR2F6	550	K562	True
chr1	184768626	184768738	NR2F6	617	K562	True
chr1	184773832	184774070	NR2F6	1000	K562	True
chr1	184806251	184806701	NR2F6	592	K562	True
chr1	184843642	184844092	NR2F6	258	K562	True
chr1	184912351	184912801	NR2F6	296	K562	True
chr1	184954007	184954686	NR2F6	231	K562	True
chr1	184975142	184975592	NR2F6	1000	HepG2,K562	True
chr1	185015572	185016022	NR2F6	435	K562	True
chr1	185069173	185069625	NR2F6	651	HepG2,K562	True
chr1	185241074	185241514	NR2F6	1000	HepG2,K562	True
chr1	185259675	185260125	NR2F6	583	K562	True
chr1	185263677	185264127	NR2F6	208	K562	True
chr1	185284594	185285044	NR2F6	721	K562	True
chr1	185530302	185530526	NR2F6	775	K562	True
chr1	186046425	186046875	NR2F6	622	K562	True
chr1	186082149	186082599	NR2F6	487	K562	True
chr1	186102513	186103234	NR2F6	294	K562	True
chr1	186112295	186112582	NR2F6	1000	K562	True
chr1	186194112	186194562	NR2F6	309	K562	True
chr1	186195244	186195898	NR2F6	360	K562	True
chr1	186254086	186254536	NR2F6	242	K562	True
chr1	186288248	186288698	NR2F6	637	K562	True
chr1	186348285	186348735	NR2F6	380	K562	True
chr1	186375376	186375826	NR2F6	813	K562	True
chr1	186482641	186483091	NR2F6	395	K562	True
chr1	186505806	186506256	NR2F6	297	K562	True
chr1	191290439	191290889	NR2F6	220	K562	True
chr1	191582097	191582749	NR2F6	372	K562	True
chr1	192123643	192124093	NR2F6	272	K562	True
chr1	192170086	192170536	NR2F6	339	K562	True
chr1	192435762	192436212	NR2F6	171	K562	True
chr1	192976483	192976933	NR2F6	246	K562	True
chr1	192977290	192977740	NR2F6	316	K562	True
chr1	192986072	192986522	NR2F6	397	K562	True
chr1	193058320	193058947	NR2F6	262	HepG2,K562	True
chr1	193061936	193062386	NR2F6	406	K562	True
chr1	193067970	193068420	NR2F6	526	K562	True
chr1	193105445	193106428	NR2F6	329	K562	True
chr1	193107884	193108334	NR2F6	279	K562	True
chr1	193114083	193114568	NR2F6	773	K562	True
chr1	193122167	193122617	NR2F6	492	K562	True
chr1	193395546	193395996	NR2F6	548	K562	True
chr1	193568427	193568877	NR2F6	621	K562	True
chr1	195898819	195899269	NR2F6	326	K562	True
chr1	196403805	196404255	NR2F6	311	K562	True
chr1	196438384	196438758	NR2F6	1000	HepG2,K562	True
chr1	197195517	197195967	NR2F6	319	K562	True
chr1	197339801	197340251	NR2F6	286	K562	True
chr1	197400167	197400617	NR2F6	222	K562	True
chr1	197664355	197665021	NR2F6	474	K562	True
chr1	197677866	197678316	NR2F6	313	K562	True
chr1	197928936	197929386	NR2F6	854	K562	True
chr1	197949118	197949568	NR2F6	327	K562	True
chr1	198120964	198121414	NR2F6	478	K562	True
chr1	198156051	198156501	NR2F6	480	K562	True
chr1	198162097	198162547	NR2F6	660	HepG2,K562	True
chr1	198166247	198166687	NR2F6	1000	HepG2,K562	True
chr1	198595758	198596208	NR2F6	348	K562	True
chr1	198598956	198599141	NR2F6	1000	K562	True
chr1	198649906	198650356	NR2F6	345	K562	True
chr1	200150642	200151092	NR2F6	600	K562	True
chr1	200154202	200154652	NR2F6	482	K562	True
chr1	200207783	200208233	NR2F6	341	K562	True
chr1	200226135	200226585	NR2F6	266	K562	True
chr1	200429248	200429584	NR2F6	1000	HepG2,K562	True
chr1	200639880	200640545	NR2F6	325	K562	True
chr1	200653149	200653599	NR2F6	245	K562	True
chr1	200669385	200669835	NR2F6	157	K562	True
chr1	200670747	200671442	NR2F6	295	K562	True
chr1	200675512	200675837	NR2F6	1000	K562	True
chr1	200776959	200777399	NR2F6	1000	HepG2,K562	True
chr1	200811630	200812080	NR2F6	226	K562	True
chr1	200886644	200887094	NR2F6	304	K562	True
chr1	201006510	201006808	NR2F6	1000	K562	True
chr1	201013230	201013879	NR2F6	248	K562	True
chr1	201015665	201016115	NR2F6	254	K562	True
chr1	201019239	201019852	NR2F6	180	HepG2,K562	True
chr1	201024120	201024588	NR2F6	701	HepG2,K562	True
chr1	201097048	201097498	NR2F6	239	K562	True
chr1	201153671	201154121	NR2F6	419	K562	True
chr1	201167389	201168055	NR2F6	227	K562	True
chr1	201170513	201170901	NR2F6	1000	HepG2,K562	True
chr1	201173072	201173225	NR2F6	708	K562	True
chr1	201423604	201424069	NR2F6	272	HepG2,K562	True
chr1	201456369	201456819	NR2F6	300	K562	True
chr1	201507172	201507837	NR2F6	399	HepG2,K562	True
chr1	201566906	201567356	NR2F6	271	K562	True
chr1	201578290	201578740	NR2F6	652	K562	True
chr1	201614356	201614806	NR2F6	225	K562	True
chr1	201618498	201618616	NR2F6	800	K562	True
chr1	201620018	201620329	NR2F6	1000	K562	True
chr1	201639092	201639542	NR2F6	483	K562	True
chr1	201643618	201644068	NR2F6	312	K562	True
chr1	201667542	201667859	NR2F6	1000	K562	True
chr1	201751878	201752212	NR2F6	1000	HepG2,K562	True
chr1	201766089	201766539	NR2F6	399	K562	True
chr1	201768925	201769375	NR2F6	283	K562	True
chr1	201887021	201887471	NR2F6	365	K562	True
chr1	201912111	201912561	NR2F6	278	K562	True
chr1	201916643	201917093	NR2F6	709	K562	True
chr1	201925172	201925403	NR2F6	1000	K562	True
chr1	201941569	201942255	NR2F6	1000	HepG2,K562	True
chr1	202005969	202006419	NR2F6	624	HepG2,K562	True
chr1	202017748	202018188	NR2F6	496	HepG2,K562	True
chr1	202018469	202018824	NR2F6	1000	HepG2,K562	True
chr1	202029808	202030078	NR2F6	1000	K562	True
chr1	202038943	202039393	NR2F6	537	HepG2,K562	True
chr1	202067168	202067618	NR2F6	365	K562	True
chr1	202076051	202076491	NR2F6	775	HepG2,K562	True
chr1	202076880	202077331	NR2F6	1000	K562	True
chr1	202117919	202118359	NR2F6	693	HepG2,K562	True
chr1	202118882	202119360	NR2F6	281	HepG2,K562	True
chr1	202145941	202146391	NR2F6	254	K562	True
chr1	202150612	202151263	NR2F6	420	K562	True
chr1	202155441	202156067	NR2F6	1000	HepG2,K562	True
chr1	202159159	202159808	NR2F6	402	K562	True
chr1	202160981	202161431	NR2F6	71	K562	True
chr1	202161899	202162349	NR2F6	462	K562	True
chr1	202162606	202163120	NR2F6	1000	HepG2,K562	True
chr1	202184447	202184897	NR2F6	342	K562	True
chr1	202203438	202203888	NR2F6	363	K562	True
chr1	202341730	202342473	NR2F6	516	HepG2,K562	True
chr1	202348328	202348668	NR2F6	1000	HepG2,K562	True
chr1	202349109	202349559	NR2F6	464	K562	True
chr1	202532036	202532486	NR2F6	720	K562	True
chr1	202547236	202547686	NR2F6	298	K562	True
chr1	202553551	202554001	NR2F6	430	K562	True
chr1	202615996	202616446	NR2F6	224	K562	True
chr1	202803298	202803748	NR2F6	292	K562	True
chr1	202804074	202804524	NR2F6	75	K562	True
chr1	202821882	202822332	NR2F6	429	K562	True
chr1	202926726	202927176	NR2F6	239	K562	True
chr1	202938366	202938816	NR2F6	351	K562	True
chr1	202944309	202944759	NR2F6	225	K562	True
chr1	202968114	202968564	NR2F6	252	K562	True
chr1	202979384	202979834	NR2F6	428	K562	True
chr1	202994871	202995522	NR2F6	466	K562	True
chr1	203005503	203006493	NR2F6	1000	HepG2,K562	True
chr1	203102167	203102617	NR2F6	275	K562	True
chr1	203163973	203164423	NR2F6	212	K562	True
chr1	203291100	203291830	NR2F6	562	K562	True
chr1	203300314	203300764	NR2F6	778	K562	True
chr1	203306165	203306615	NR2F6	715	K562	True
chr1	203311752	203312202	NR2F6	709	K562	True
chr1	203629293	203629743	NR2F6	195	K562	True
chr1	203639026	203639192	NR2F6	982	K562	True
chr1	203663755	203664205	NR2F6	283	K562	True
chr1	203674336	203674475	NR2F6	644	K562	True
chr1	203679379	203679542	NR2F6	728	K562	True
chr1	203681829	203682279	NR2F6	261	K562	True
chr1	203726426	203726876	NR2F6	467	K562	True
chr1	203756545	203756805	NR2F6	1000	K562	True
chr1	203795278	203795718	NR2F6	1000	HepG2,K562	True
chr1	203800108	203800287	NR2F6	747	K562	True
chr1	203811548	203811998	NR2F6	238	K562	True
chr1	203861332	203861782	NR2F6	251	K562	True
chr1	203912951	203913401	NR2F6	295	K562	True
chr1	203921258	203921708	NR2F6	458	K562	True
chr1	203954948	203955398	NR2F6	361	K562	True
chr1	204177235	204177520	NR2F6	1000	K562	True
chr1	204185580	204186030	NR2F6	283	K562	True
chr1	204227355	204227656	NR2F6	1000	K562	True
chr1	204363637	204364087	NR2F6	424	K562	True
chr1	204378194	204378634	NR2F6	830	HepG2,K562	True
chr1	204400837	204401287	NR2F6	354	K562	True
chr1	204411949	204412389	NR2F6	979	HepG2,K562	True
chr1	204417078	204417686	NR2F6	1000	HepG2,K562	True
chr1	204463103	204463553	NR2F6	380	K562	True
chr1	204464589	204465039	NR2F6	256	K562	True
chr1	204506242	204506692	NR2F6	513	K562	True
chr1	204506943	204507393	NR2F6	301	K562	True
chr1	204565632	204566082	NR2F6	580	K562	True
chr1	204623316	204623647	NR2F6	1000	HepG2,K562	True
chr1	204624978	204625428	NR2F6	670	K562	True
chr1	204647499	204647949	NR2F6	261	K562	True
chr1	204672218	204672872	NR2F6	675	K562	True
chr1	204711336	204711786	NR2F6	480	K562	True
chr1	204763704	204764154	NR2F6	277	K562	True
chr1	204806847	204807528	NR2F6	1000	HepG2,K562	True
chr1	204984601	204985051	NR2F6	436	K562	True
chr1	205119322	205119772	NR2F6	185	K562	True
chr1	205122071	205122543	NR2F6	723	HepG2,K562	True
chr1	205157253	205157545	NR2F6	1000	K562	True
chr1	205255855	205256305	NR2F6	404	K562	True
chr1	205258707	205259365	NR2F6	247	K562	True
chr1	205267403	205267536	NR2F6	1000	K562	True
chr1	205288151	205288601	NR2F6	640	K562	True
chr1	205294139	205294902	NR2F6	1000	HepG2,K562	True
chr1	205327051	205327501	NR2F6	567	K562	True
chr1	205678688	205678882	NR2F6	1000	K562	True
chr1	205679173	205679838	NR2F6	429	HepG2,K562	True
chr1	205687186	205687636	NR2F6	201	K562	True
chr1	205697197	205697647	NR2F6	220	K562	True
chr1	205706821	205707271	NR2F6	505	K562	True
chr1	205710805	205711524	NR2F6	316	HepG2,K562	True
chr1	205750365	205751059	NR2F6	1000	HepG2,K562	True
chr1	205753727	205754196	NR2F6	241	HepG2,K562	True
chr1	205797839	205798289	NR2F6	323	K562	True
chr1	206020296	206020746	NR2F6	283	K562	True
chr1	206066733	206067183	NR2F6	690	K562	True
chr1	206074827	206075277	NR2F6	272	K562	True
chr1	206419316	206419766	NR2F6	414	K562	True
chr1	206439134	206439584	NR2F6	389	K562	True
chr1	206487181	206487631	NR2F6	204	K562	True
chr1	206504118	206504568	NR2F6	381	K562	True
chr1	206559965	206560415	NR2F6	268	K562	True
chr1	206590079	206590529	NR2F6	534	K562	True
chr1	206652043	206652493	NR2F6	317	K562	True
chr1	206659672	206660122	NR2F6	367	K562	True
chr1	206672116	206672331	NR2F6	927	K562	True
chr1	206673296	206673832	NR2F6	775	K562	True
chr1	206676391	206676841	NR2F6	295	K562	True
chr1	206687988	206688438	NR2F6	441	K562	True
chr1	206717388	206717810	NR2F6	1000	K562	True
chr1	206735403	206735925	NR2F6	1000	K562	True
chr1	206738347	206738794	NR2F6	1000	HepG2,K562	True
chr1	206847459	206847909	NR2F6	509	K562	True
chr1	206944822	206945272	NR2F6	292	K562	True
chr1	206955519	206955959	NR2F6	1000	HepG2,K562	True
chr1	207017601	207018250	NR2F6	352	K562	True
chr1	207021188	207021305	NR2F6	828	K562	True
chr1	207024493	207025006	NR2F6	935	K562	True
chr1	207030478	207030928	NR2F6	670	HepG2,K562	True
chr1	207047920	207048370	NR2F6	179	K562	True
chr1	207049893	207050343	NR2F6	345	K562	True
chr1	207052544	207052994	NR2F6	343	K562	True
chr1	207059460	207059910	NR2F6	270	K562	True
chr1	207079824	207080274	NR2F6	331	K562	True
chr1	207084778	207085228	NR2F6	792	K562	True
chr1	207205215	207205387	NR2F6	964	HepG2,K562	True
chr1	207244115	207244775	NR2F6	354	K562	True
chr1	207282971	207283421	NR2F6	337	K562	True
chr1	207309917	207310367	NR2F6	296	K562	True
chr1	207311154	207311604	NR2F6	496	K562	True
chr1	207318088	207318538	NR2F6	329	K562	True
chr1	207321300	207321750	NR2F6	682	K562	True
chr1	207500401	207500851	NR2F6	270	K562	True
chr1	207520179	207520424	NR2F6	1000	K562	True
chr1	207520849	207521299	NR2F6	389	K562	True
chr1	207603772	207604222	NR2F6	1000	HepG2,K562	True
chr1	207605857	207606589	NR2F6	278	K562	True
chr1	207626227	207626677	NR2F6	704	K562	True
chr1	207635613	207635779	NR2F6	581	K562	True
chr1	207649918	207650368	NR2F6	324	K562	True
chr1	207680561	207681214	NR2F6	259	K562	True
chr1	207699063	207699513	NR2F6	637	K562	True
chr1	207740217	207740667	NR2F6	533	K562	True
chr1	207744017	207744241	NR2F6	787	K562	True
chr1	207746326	207746776	NR2F6	492	K562	True
chr1	207749040	207749490	NR2F6	258	K562	True
chr1	207751650	207752090	NR2F6	891	HepG2,K562	True
chr1	207779003	207779453	NR2F6	363	K562	True
chr1	207815807	207816257	NR2F6	668	K562	True
chr1	207831674	207832323	NR2F6	365	K562	True
chr1	207873411	207873861	NR2F6	202	K562	True
chr1	207903025	207903475	NR2F6	444	K562	True
chr1	207923532	207924194	NR2F6	301	K562	True
chr1	207935169	207935417	NR2F6	817	K562	True
chr1	208093727	208094177	NR2F6	321	K562	True
chr1	208161969	208162419	NR2F6	435	K562	True
chr1	208179397	208179847	NR2F6	518	K562	True
chr1	208182894	208183344	NR2F6	533	HepG2,K562	True
chr1	208184279	208184729	NR2F6	547	K562	True
chr1	208210122	208210572	NR2F6	859	K562	True
chr1	208219055	208219505	NR2F6	330	K562	True
chr1	208219829	208220279	NR2F6	620	K562	True
chr1	208226591	208226748	NR2F6	609	K562	True
chr1	208236064	208236568	NR2F6	1000	HepG2,K562	True
chr1	209659959	209660174	NR2F6	973	K562	True
chr1	209673064	209673514	NR2F6	236	K562	True
chr1	209673699	209674310	NR2F6	645	HepG2,K562	True
chr1	209863715	209864165	NR2F6	240	K562	True
chr1	210373873	210374522	NR2F6	878	HepG2,K562	True
chr1	210568595	210569045	NR2F6	270	K562	True
chr1	210582667	210582888	NR2F6	1000	K562	True
chr1	211251769	211252219	NR2F6	278	K562	True
chr1	211321648	211322098	NR2F6	265	K562	True
chr1	211372499	211372949	NR2F6	491	K562	True
chr1	211510075	211510525	NR2F6	290	K562	True
chr1	211524205	211524317	NR2F6	709	K562	True
chr1	211535367	211535817	NR2F6	408	K562	True
chr1	211548707	211549157	NR2F6	659	K562	True
chr1	211556441	211556661	NR2F6	1000	K562	True
chr1	211577834	211578284	NR2F6	206	K562	True
chr1	211579660	211580110	NR2F6	271	K562	True
chr1	211607605	211608055	NR2F6	181	K562	True
chr1	211614048	211614271	NR2F6	963	K562	True
chr1	211614640	211615090	NR2F6	328	K562	True
chr1	211630157	211630607	NR2F6	377	K562	True
chr1	211633401	211633841	NR2F6	1000	HepG2,K562	True
chr1	211636490	211636975	NR2F6	401	HepG2,K562	True
chr1	211648346	211648821	NR2F6	310	HepG2,K562	True
chr1	211675741	211676197	NR2F6	1000	HepG2,K562	True
chr1	211680562	211681201	NR2F6	208	HepG2,K562	True
chr1	211695537	211695977	NR2F6	1000	HepG2,K562	True
chr1	211750719	211750848	NR2F6	710	K562	True
chr1	211829201	211829743	NR2F6	338	HepG2,K562	True
chr1	211832612	211833062	NR2F6	393	K562	True
chr1	211887463	211887913	NR2F6	324	K562	True
chr1	211928311	211928475	NR2F6	961	K562	True
chr1	211932732	211933182	NR2F6	551	K562	True
chr1	212030904	212031354	NR2F6	284	K562	True
chr1	212034942	212035382	NR2F6	1000	HepG2,K562	True
chr1	212104520	212104974	NR2F6	427	HepG2,K562	True
chr1	212109651	212110101	NR2F6	540	K562	True
chr1	212118197	212118449	NR2F6	1000	K562	True
chr1	212121801	212122251	NR2F6	441	K562	True
chr1	212149526	212149976	NR2F6	282	K562	True
chr1	212152294	212152491	NR2F6	956	K562	True
chr1	212159026	212159466	NR2F6	1000	HepG2,K562	True
chr1	212213934	212214048	NR2F6	759	K562	True
chr1	212242257	212242914	NR2F6	666	HepG2,K562	True
chr1	212261490	212262190	NR2F6	370	K562	True
chr1	212284619	212285261	NR2F6	583	HepG2,K562	True
chr1	212287303	212287753	NR2F6	251	K562	True
chr1	212289256	212289706	NR2F6	394	K562	True
chr1	212317915	212318365	NR2F6	396	K562	True
chr1	212418635	212419085	NR2F6	456	K562	True
chr1	212431029	212431344	NR2F6	1000	K562	True
chr1	212438868	212439318	NR2F6	526	K562	True
chr1	212485697	212486255	NR2F6	889	K562	True
chr1	212558178	212558832	NR2F6	662	K562	True
chr1	212608040	212609041	NR2F6	149	K562	True
chr1	212635706	212635919	NR2F6	898	K562	True
chr1	212636683	212637133	NR2F6	341	K562	True
chr1	212640462	212640912	NR2F6	381	K562	True
chr1	212644831	212645281	NR2F6	236	K562	True
chr1	212793665	212794049	NR2F6	1000	K562	True
chr1	212860853	212861303	NR2F6	458	K562	True
chr1	212966677	212967234	NR2F6	1000	K562	True
chr1	212975502	212975952	NR2F6	513	K562	True
chr1	213050985	213051435	NR2F6	128	K562	True
chr1	213051784	213051971	NR2F6	706	K562	True
chr1	213056071	213056521	NR2F6	235	K562	True
chr1	213124512	213124962	NR2F6	272	K562	True
chr1	213296619	213296981	NR2F6	1000	K562	True
chr1	213605815	213606092	NR2F6	1000	K562	True
chr1	213728823	213729273	NR2F6	1000	HepG2,K562	True
chr1	214109977	214110427	NR2F6	550	K562	True
chr1	214285976	214286426	NR2F6	235	K562	True
chr1	214326417	214326867	NR2F6	430	K562	True
chr1	215566878	215567468	NR2F6	284	HepG2,K562	True
chr1	218298407	218298765	NR2F6	1000	K562	True
chr1	218304646	218305096	NR2F6	349	K562	True
chr1	218361226	218361676	NR2F6	262	K562	True
chr1	218377300	218377750	NR2F6	336	K562	True
chr1	218589463	218589913	NR2F6	239	K562	True
